Vehicle_ID,Fuel_ID,Manufacturer_ID,Category_ID,Model,Model_Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel_Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
11570,45,215,27,Malibu,2016,,,,,,,SI,1.8L,4,1.8L I4,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11599,41,215,27,Spark,2016,128,108,,,,,SI,104 kW,,104 kW electric motor 20 kWh battery,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11617,57,215,27,Volt,2016,106,,,42,42,,SI,1.4L,,"1.4L I4
111 kW electric drive",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11600,41,379,27,500e,2016,122,108,,,,,SI,83kW,,83kW electric motor 24 kWh battery,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11618,57,219,27,C-MAX Energi,2016,88,,,40,36,,SI,2.0L,,"2.0L I4
68 kW electric drive",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11571,45,219,27,C-MAX Hybrid,2016,42,37,,,,,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11601,41,219,27,Focus,2016,110,99,,,,,SI,107 kW,,107 kW electric motor 23 kWh battery,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11619,57,219,27,Fusion Energi,2016,88,,,40,36,,SI,2.0L,,"2.0L I4
68 kW electric drive",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11572,45,219,27,Fusion Hybrid,2016,44,41,,,,,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11573,45,209,27,CRZ,2016,36,39,,,,,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11574,45,351,27,Sonata,2016,39,43,,,,,SI,2.4L,4,2.4L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11620,57,351,27,Sonata Plug-in Hybrid,2016,99,,,38,41,,SI,2.4L,,"2.4L I4
50 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11575,45,359,27,Q50 Hybrid FWD/AWD,2016,,,,,,,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11576,45,359,27,Q50S Hybrid FWD/AWD,2016,,,,,,,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11577,45,359,27,Q70 Hybrid,2016,,,,,,,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11578,45,359,29,QX60 Hybrid,2016,,,,,,,SI,2.5L,4,2.5L I4,Infiniti,http://www.infinitiusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11602,45,361,27,Soul,2016,120,92,,,,,SI,50 kW,,50 kW electric motor 16.4 kWh battery,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11580,45,243,27,CT 200h,2016,43,40,,,,,SI,1.8L,4,1.8L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11581,45,243,27,ES 300h,2016,40,39,,,,,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11582,45,243,27,GS 450h,2016,29,34,,,,,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11583,45,243,27,GS 450h F Sport,2016,,,,,,,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11584,45,243,27,LS 600h L,2016,19,23,,,,,SI,5.0L,8,5.0L V8,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11585,45,243,29,NX 300h FWD/AWD,2016,35,31,,,,,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11586,45,243,29,RX 450h FWD/AWD,2016,,,,,,,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11587,45,227,27,MKZ Hybrid,2016,41,39,,,,,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11621,57,389,27,P1,2016,18,,,16,20,,SI,3.8L,,"3.8L V8
132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11603,41,239,27,B250e,2016,85,82,,,,,SI,132 kW,,132 kW electric motor 28 kWh battery,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11622,57,239,27,C350e Plug-in Hybrid,2016,,,,,,,SI,2.0L,,"2.0L I4
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11623,57,239,27,S550e Plug-in Hybrid,2016,58,,,24,30,,SI,3.0L,,"3.0L V6
85 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11604,41,263,27,i-MiEV,2016,126,99,,,,,SI,49 kW,,49 kW electric motor 16 kWh battery,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11605,41,217,27,Leaf,2016,126,101,,,,,SI,80 kW,,80 kW electric motor 24 kWh battery,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11588,45,217,29,Pathfinder Hybrid 2WD/AWD,2016,,,,,,,SI,2.5L,4,2.5L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11624,57,391,29,Cayenne S E-Hybrid,2016,47,,,21,24,,SI,3.0L,,"3.0L V6
70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11625,57,391,27,Panamera S E-Hybrid,2016,51,,,23,29,,SI,3.0L,,"3.0L V6
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11606,41,381,27,fortwo,2016,122,93,,,,,SI,55 kW,,55 kW electric motor 17.6 kWh battery,smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11589,45,383,29,XV Crosstrek Hybrid,2016,30,34,,,,,SI,2.0L,4,2.0L H4,Subaru,http://www.subaru.com/,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11607,41,237,27,Model S,2016,88,90,,,,,SI,285 kW,,285 kW electric motor 70 kWh battery,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11608,41,237,27,Model S AWD,2016,95,106,,,,,SI,350/285 kW,,350/285 kW electric motor 90 kWh battery,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11609,41,237,29,Model X AWD 90D,2016,90,94,,,,,SI,193/193 kW,,193/193 kW electric motor 90 kWh battery,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,,,,,,,,,,,,,,
11610,41,237,29,Model X AWD P90D,2016,89,90,,,,,SI,193/375 kW,,193/375 kW electric motor 90 kWh battery,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,,,,,,,,,,,,,,
11590,45,221,27,Avalon,2016,,,,,,,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11591,45,221,27,Camry,2016,43,39,,,,,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11592,45,221,29,Highlander,2016,,,,,,,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11593,45,221,27,Prius,2016,,,,,,,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11594,45,221,27,Prius c,2016,,,,,,,SI,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11626,57,221,27,Prius Plug-in,2016,,,,,,,SI,1.8L,,"1.8L I4
38 kW electric drive",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11595,45,221,27,Prius v,2016,44,40,,,,,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11596,45,221,29,RAV 4,2016,,,,,,,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11611,41,347,27,e-Golf,2016,126,105,,,,,SI,85 kW,,85 kW electric motor 24.2 kWh battery,Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11597,45,347,27,Jetta Hybrid,2016,42,48,,,,,SI,1.4L,4,1.4L I4,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11627,57,395,27,XC90 T8 Plug-in Hybrid,2016,,,,,,,SI,2.0L,,"2.0L I4
65 kW electric motor",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11329,57,377,27,A3 e-tron,2015,,,,,,,,1.4,4,"1.4L I4, 75 kW electric drive",Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11358,45,377,29,Q5 Hybrid AWD,2015,,,,24,30,,SI,2.4,4,2.4L I4,Audi,https://www.audiusa.com/us/web/en.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11359,45,211,27,ActiveHybrid 3,2015,,,,25,33,,SI,3,6,3.0L I6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11360,45,211,27,ActiveHybrid 5,2015,,,,23,30,,SI,3,6,3.0L I6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11361,45,211,27,ActiveHybrid 7,2015,,,,22,30,,SI,3,6,3.0L I6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11344,41,211,27,i3,2015,137,111,,,,,,125 kW,,"125 kW electric motor, 21 kWh battery",BMW,https://www.bmwusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11331,57,211,27,i3 w/Range Extender,2015,117,,,,,,,0.6L,,"0.6L I2, 125kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11330,57,211,27,i8,2015,76,,,,,,,1.5,3,"1.5L I3, 96 kW electric drive",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11332,57,231,27,ELR,2015,82,,,31,35,,,1.4L,,"1.4L I4, 111 kW electric motor",Cadillac,http://www.cadillac.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11345,41,215,27,Spark,2015,128,109,,,,,e-motor,104 kW,,"104 kW electric motor, 20 kWh battery",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11333,57,215,27,Volt,2015,98,,,35,40,,,1.4L,,"1.4L I4, 111 kW electric motor",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11346,41,379,27,500e,2015,122,108,,,,,e-motor,83 kW,,"83kW electric motor, 24 kWh battery",Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11334,57,219,27,C-MAX Energi,2015,88,,,40,36,,,2.0L,4,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11362,45,219,27,C-MAX Hybrid,2015,,,,42,37,,SI,2,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11347,41,219,27,Focus,2015,110,99,,,,,e-motor,107 kW,,"107 kW electric motor, 23 kWh battery",Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11335,57,219,27,Fusion Energi,2015,88,,,40,36,,,2.0L,4,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11363,45,219,27,Fusion Hybrid,2015,,,,44,41,,SI,2,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11365,45,209,27,Accord Hybrid,2015,,,,50,45,,SI,2,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11336,57,209,27,Accord Plug-in Hybrid,2015,115,,,47,46,,,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11366,45,209,27,Civic Hybrid,2015,,,,44,47,,SI,1.5,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11367,45,209,27,CR-Z,2015,,,,36,39,,SI,1.5,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11368,45,351,27,Sonota,2015,,,,36,40,,SI,2.4,4,2.4L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11380,45,359,27,Q50 Hybrid FWD/AWD,2015,,,,29,36,,SI,3.5,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11381,45,359,27,Q50 Hybrid S FWD/AWD,2015,,26,,29,36,,SI,3.5,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11382,45,359,27,Q70 Hybrid,2015,,,,29,34,,SI,3.5,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11383,45,359,29,QX60 Hybrid,2015,,,,26,28,,SI,2.5,4,2.5L I4,Infiniti,http://www.infinitiusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11369,45,361,27,Optima,2015,,,,36,40,,SI,2.4,4,2.4L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11579,45,361,27,Optima,2015,36,40,,,,,SI,2.4L,4,2.4L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11349,41,361,27,Soul,2015,120,92,,,,,e-motor,50 kW,,"50 kW electric motor, 16.4 kWh battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11371,45,243,27,300h,2015,,,,40,39,,SI,2.5,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11370,45,243,27,CT 200h,2015,,,,43,40,,SI,1.8,4,1.8L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11373,45,243,27,GS 450h,2015,,,,29,34,,SI,3.5,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11374,45,243,27,GS 450h F Sport,2015,,,,,,,SI,3.5,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11372,45,243,27,LS 600h L,2015,,,,19,23,,SI,5,8,5.0L V8,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11376,45,243,27,NX 300h,2015,,,,35,31,,SI,2.5,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11375,45,243,29,RX 450h,2015,,,,32,28,,SI,3.5,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11364,45,227,27,MKZ Hybrid,2015,,,,41,39,,SI,2,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11337,57,389,27,P1,2015,,,,16,20,,SI,3.8L,8,"3.8L V8, 132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11350,41,239,27,B-Class Electric,2015,85,83,,,,,e-motor,132 kW,,"132 kW electric motor, 28 kWh battery",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11377,45,239,27,E400 Hybrid,2015,,,,24,30,,SI,3.5,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11340,57,239,27,S550 Plug-in Hybrid,2015,,,,,,,,3,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11351,41,263,27,i-MiEV,2015,126,99,,,,,e-motor,49 kW,,"49 kW electric motor, 16 kWh battery",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11352,41,217,27,Leaf,2015,126,101,,,,,e-motor,80 kW,,"80 kW electric motor, 24 kWh battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11378,45,217,29,Pathfinder Hybrid 2WD/AWD,2015,,,,25,28,,SI,2.5,4,2.5L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11357,57,391,27,918 Spyder,2015,67,,,20,24,,SI,4.6L,8,"4.6L V8, 95 kW electric motor front, 115 kW electric motor rear",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11342,57,391,29,Cayenne S E-Hybrid,2015,47,,,21,24,,SI,3.0L,6,"3.0L V6, 70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11341,57,391,27,Panamera S E-Hybrid,2015,50,,,23,29,,SI,3.0L,6,"3.0L V6, 70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11353,41,381,27,fortwo,2015,122,93,,,,,e-motor,55 kW,,"55 kW electric motor, 17.6 kWh battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11379,45,383,29,XV Crosstrek,2015,,,,30,34,,SI,2.5,4,2.5L H4,Subaru,http://www.subaru.com/,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11354,41,237,27,Model S,2015,94,97,,,,,e-motor,300 kW,,"300 kW electric motor, 60 kWh battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11384,45,221,27,Avalon,2015,,,,40,39,,SI,2.5,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11385,45,221,27,Camry,2015,,,,43,39,,SI,2.5,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11386,45,221,29,Highlander,2015,,,,27,28,,SI,3.5,5,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11388,45,221,27,Prius ,2015,,,,51,48,,SI,1.8,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11387,45,221,27,Prius c,2015,,,,53,46,,SI,1.5,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11343,57,221,27,Prius Plug-in,2015,95,,,51,49,,SI,1.8L,4,"1.8L I4, 38 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11389,45,221,27,Prius v,2015,,,,44,40,,SI,1.8,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11356,41,347,27,e-Golf,2015,,,,,,,e-motor,85 kW,,"85 kW electric motor, 24.2 kWh battery",Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11390,45,347,27,Jetta Hybrid,2015,,,,42,48,,SI,1.4,4,1.4L I4,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11391,45,347,29,Touareg Hybrid,2015,,,,20,24,,SI,3,6,3.0L V6,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11211,45,365,27,ILX,2014,,,,39,38,,,1.5L,4,1.5L I4,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11210,45,365,27,RLX Sport Hybrid SH-AWD,2014,,,,,,,,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11212,45,377,29,"Q5 Hybrid, AWD",2014,,,,24,30,,,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11214,45,211,27,ActiveHybrid 3,2014,,,,25,33,,,3.0L,6,3.0L I6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11215,45,211,27,ActiveHybrid 5,2014,,,,23,30,,,3.0L,6,3.0L I6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11213,45,211,27,ActiveHybrid 7,2014,,,,22,30,,,3.0L,6,3.0L I6,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11260,41,211,27,i3,2014,,,,,,,,125,,125 kW electric motor,BMW,https://www.bmwusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11274,57,211,27,i3 w/Range Extender,2014,,,,,,,,0.6L,,"0.6L I2, 125kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11273,57,211,27,i8 Plug-in Hybrid,2014,,,,,,,,1.5L,,"1.5L I3, 96kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11275,57,231,27,ELR,2014,,,,,,,,1.4L,,"1.4L I4, 111 kW electric motor",Cadillac,http://www.cadillac.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11261,41,215,27,Spark,2014,128,109,,,,,,104,,104 kW electric motor,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11276,57,215,27,Volt,2014,98,,,35,40,,,1.4L,,"1.4L I4, 111 kW electric motor",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11262,41,379,27,500e,2014,122,108,,,,,,83kW,,83kW electric motor,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11278,57,219,27,C-MAX Energi,2014,100,,,44,41,,,2.0L,,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11217,45,219,27,C-MAX Hybrid,2014,,,,,,,,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11263,41,219,27,Focus,2014,110,99,,,,,,107,,107 kW electric motor,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11277,57,219,27,Fusion Energi,2014,100,,,44,41,,,2.0L,,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11216,45,219,27,Fusion Hybrid,2014,,,,47,47,,,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11221,45,209,27,Accord,2014,,,,50,45,,,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11279,57,209,27,Accord Plug-in Hybrid,2014,115,,,47,46,,,2.0L,,"2.0L I4, 124 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11220,45,209,27,Civic Hybrid,2014,,,,,,,,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11219,45,209,27,CRZ,2014,,,,36,39,,,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11264,41,209,27,Fit,2014,132,105,,,,,,92,,92 kW electric motor,Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
