Vehicle_ID,Fuel_ID,Fuel_Configuration_ID,Manufacturer_ID,Category_ID,Model,Model_Year,Alternative_Fuel_Economy_City,Alternative_Fuel_Economy_Highway,Alternative_Fuel_Economy_Combined,Conventional_Fuel_Economy_City,Conventional_Fuel_Economy_Highway,Conventional_Fuel_Economy_Combined,Transmission,Engine_Type,Engine_Size,Engine_Cylinder_Count,Engine_and_Motors_Description,Manufacturer,Manufacturer_URL,Category,Fuel_Code,Fuel,Fuel_Configuration_Name,Electric_Only_Range,eRange_min,eRange_max,eRange_avg,Total_Range,PHEV_Type,Notes,Drivetrain,Charging_Rate_Level_2_in_kW,Charging_Rate_DC_Fast_kW,Charging_Speed_Level_1_miles_added_per_hour_of_charging,Charging_Speed_Level_2_miles_added_per_hour_of_charging,Charging_Speed_DCFast_miles_added_per_hour_of_charging,Battery_Voltage,Battery_Capacity_Amp_Hours,Battery_Capacity_kWh,Seating_Capacity
13364,45,9,209,29,CR-V AWD,2024,,,,40,34,37,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13365,45,9,209,29,CR-V FWD,2024,,,,43,36,40,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13579,45,9,351,27,Elantra Hybrid/Hybrid Blue,2024,,,,,,50-54,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13447,41,1,351,29,Ioniq 5 Long range AWD,2024,110,88,99,,,,Auto,e-motor,165 kW (x2),,165 kW electric motor (x2),Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,260,260,260,260,,,,AWD,11,199,4,35,503,697,111,77,5
13446,41,1,351,29,Ioniq 5 Long range RWD,2024,132,98,114,,,,Auto,e-motor,168 kW,,168 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,303,303,303,303,,,,RWD,11,199,4,35,503,697,111,77,5
13445,41,1,351,29,Ioniq 5 Standard range RWD,2024,127,94,110,,,,Auto,e-motor,125 kW,,125 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,220,220,220,220,,,,RWD,11,199,4,35,503,523,111,58,5
13448,41,1,351,27,Ioniq 6 Long range AWD,2024,,,103-121,,,,Auto,e-motor,165 kW (x2),,165 kW electric motors (x2),Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,270-316,270,316,293,,,"Includes models with 18"" and 20"" wheels",AWD,,,,,,697,111,77,
13449,41,1,351,27,Ioniq 6 Long range RWD,2024,,,117-140,,,,Auto,e-motor,168 kW (x2),,168 kW electric motors (x2),Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,305-361,305,361,333,,,"Includes models with 18"" and 20"" wheels",RWD,,,,,,697,111,77,
13450,41,1,351,27,Ioniq 6 Standard range RWD,2024,151,120,135,,,,Auto,e-motor,111 kW,,111 kW electric motor,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,240,240,240,240,,,,RWD,,,,,,480,111,53,
13541,41,1,351,29,Kona Electric Long Range,2024,129,103,116,,,,Auto,e-motor,150 kW,,150 kW electric motor,Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,261,261,261,261,,,,FWD,7.2,75,4,26,214,268,181,48,5
13366,45,9,351,29,Tucson Hybrid/Hybrid Blue,2024,,,,,,37-38,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,4WD,,,,,,,,,
13603,57,9,351,29,Tucson Plug-in Hybrid,2024,,,80,35,35,35,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Hyundai,http://www.hyundaiusa.com/,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,33,33,33,33,420,Blended,,AWD,7.2,,4,20,,360,38,13,5
13367,45,1,385,29,F-PACE P400 MHEV,2024,,,,19,25,21,Auto,SI,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,4WD,,,,,,,,,
13451,41,1,385,29,I-PACE EV400,2024,,,76-85,,,,Auto,e-motor,147 kW (x2),,147 kW electric motors (x2),Jaguar,http://www.jaguarusa.com/index.html,SUV,ELEC,Electric,Dedicated,217-246,217,246,231.5,,,,4WD,7,100,3,16,180,388,223,86,5
13534,57,9,275,29,Grand Cherokee 4xe,2024,,,56,23,24,23,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,26,26,26,470,Blended,,4WD,7.7,,2,13,,345,50,17,5
13533,57,9,275,29,Wrangler 4dr 4xe,2024,,,49,20,20,20,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,22,22,22,370,Blended,,4WD,7.7,,2,11,,355,50,17,5
13455,41,1,361,29,EV6 AWD GT,2024,85,77,83,,,,Auto,e-motor,160 kW (x2),,"160 kW electric motors (x2)
\",Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,218,218,218,218,,,,AWD,11,200,4,36,527,697,111,77,5
13454,41,1,361,29,EV6 Long Range AWD,2024,,,96-109,,,,Auto,e-motor,165 kW (x2),,165 kW electric motors (x2),Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,252-282,252,282,267,,,"Includes models with 19"" and 20"" wheels",AWD,11,200,4,36,527,697,111,77,5
13453,41,1,361,29,EV6 Long Range RWD,2024,134,101,117,,,,Auto,e-motor,168 kW,,168 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,310,310,310,310,,,,RWD,11,200,4,36,527,697,111,77,5
13452,41,1,361,29,EV6 Standard Range RWD,2024,136,100,117,,,,Auto,e-motor,125 kW,,125 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,232,232,232,232,,,,RWD,11,200,4,36,527,697,111,77,5
13544,41,1,361,29,EV9 Long Range AWD,2024,,,80-83,,,,Auto,e-motor,141 (x2),,141 kW electric motors (x2),Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,270-280,270,280,275,,,Includes GT-Line model,AWD,,,,,,552,181,99,
13542,41,1,361,29,EV9 Long Range RWD,2024,100,78,89,,,,Auto,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,304,304,304,304,,,,RWD,,,,,,552,181,99,
13543,41,1,361,29,EV9 Standard Range RWD,2024,99,77,88,,,,Auto,e-motor,160 kW,,160 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,230,230,230,230,,,,RWD,,,,,,632,121,76,
13456,41,1,361,29,Niro Electric,2024,126,101,113,,,,Auto,e-motor,150 kW,,150 kW electric motor,Kia,http://www.kia.com,SUV,ELEC,Electric,Dedicated,253,253,253,253,,,,FWD,7.2,75,4,24,199,358,181,64,5
13411,45,9,361,27,NIro/Niro FE,2024,,,,,,49-53,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13501,45,9,361,29,Sorento Hybrid AWD,2024,,,,36,33,34,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13500,45,9,361,29,Sorento Hybrid FWD,2024,,,,39,35,37,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13604,57,9,361,29,Sorento Plug-in Hybrid,2024,,,79,35,33,34,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,32,32,32,460,Blended,,AWD,7.2,,4,22,,360,38,13,6
13581,45,9,361,29,Sportage Hybrid AWD,2024,,,,38,38,38,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13580,45,9,361,29,Sportage Hybrid FWD,2024,,,,42,44,43,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13605,57,9,361,29,Sportage Plug-in Hybrid,2024,,,84,36,35,35,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,34,34,34,34,430,Blended,,AWD,7.2,,4,22,,360,38,13,5
13503,45,9,387,29,Defender 110 MHEV,2024,,,,17,20,18,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,4WD,,,,,,,,,
13504,45,9,387,29,Defender 130 MHEV/Outbound,2024,,,,,,17-18,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,"Includes P300, P400, and Outbound models",4WD,,,,,,,,,
13502,45,9,387,29,Defender 90 MHEV,2024,,,,18,22,20,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,4WD,,,,,,,,,
13505,45,1,387,29,Discovery MHEV,2024,,,,17,23,19,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,4WD,,,,,,,,,
13509,45,1,387,29,Range Rover P360/P400 LWB MHEV,2024,,,,,,20,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,4WD,,,,,,,,,
13508,45,1,387,29,Range Rover P360/P400 MHEV,2024,,,,,,20,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,4WD,,,,,,,,,
13511,45,1,387,29,Range Rover Sport P360/P400 MHEV,2024,,,,,,21,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,4WD,,,,,,,,,
13510,45,1,387,29,Range Rover Sport/SVR MHEV,2024,,,,,,18-19,Auto,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,Includes standard and SVR models,4WD,,,,,,,,,
13506,45,1,387,29,Range Rover/SV LWB MHEV,2024,,,,16,22,18,Auto,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,Includes standard and SV models,4WD,,,,,,,,,
13507,45,1,387,29,Range Rover/SV MHEV,2024,,,,16,22,18,Auto,SI,4.4L,8,4.4L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,Includes standard and SV models,4WD,,,,,,,,,
13368,45,1,387,29,Range Rover Velar P340/P400 MHEV,2024,,,,,,21-22,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,4WD,,,,,,,,,
13412,45,9,243,27,ES 300h,2024,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13369,45,9,243,27,LC 500h,2024,,,,26,33,29,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
13582,45,9,243,27,LS 500h AWD,2024,,,,22,29,25,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13372,45,9,243,29,NX 350h AWD,2024,,,,41,37,39,Auto,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13606,57,1,243,29,NX 450h+ AWD,2024,,,84,38,33,36,Auto,SI,2.5L,4,"2.5L I4;
40 and 134 kW electric motors",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,37,37,37,37,550,Blended,,AWD,3.3-6.6,,3,16,,355,51,18,5
13512,45,9,243,29,RX 350h AWD,2024,,,,37,34,36,Auto,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13513,45,9,243,29,RX 500h AWD,2024,,,,27,28,27,Auto,SI,2.4L,4,2.4L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13514,45,9,243,29,TX 500h AWD,2024,,,,27,28,27,Auto,SI,2.4L,4,2.4L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13370,45,1,243,27,UX 250h,2024,,,,43,41,42,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,,FWD,,,,,,,,,
13371,45,1,243,27,UX 250h AWD,2024,,,,41,38,39,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,,AWD,,,,,,,,,
13545,41,1,469,27,Air Pure RWD,2024,,,130-137,,,,Auto,e-motor,330 kW,,330 kW electric motor,Lucid,,Sedan/Wagon,ELEC,Electric,Dedicated,394-419,394,419,407,,,"Includes models with 19"" and 20"" wheels",RWD,19,300,4,69,876,580,149,86,5
13546,41,1,469,27,Air Sapphire AWD,2024,108,101,105,,,,Auto,e-motor,310 kW (x2) and 330 kW,,310 kW (x2) and 330 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,Dedicated,427,427,427,427,,,,AWD,19,300,4,69,876,800,150,120,
13373,45,9,479,29,Grecale Modena/GT,2024,,,,22,29,25,Auto,,2.0L,4,2.0L I4,Maserati,https://www.maserati.com/us/en,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13374,45,9,229,29,CX-90 4WD,2024,,,,,,25,Automatic,SI,3.3L,6,3.3L V6,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Includes regular and premium gasoline models,4WD,,,,,,,,,
13583,45,9,239,27,AMG CLA 35 4MATIC,2024,,,,22,29,25,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13547,41,1,239,27,AMG EQE 4MATIC+,2024,73,74,73,,,,Auto,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,230,230,230,230,,,,AWD,9.6,170,3,22,456,328,292,95,5
13457,41,1,239,29,AMG EQE 4MATIC+ (SUV),2024,77,71,74,,,,Auto,e-motor,165 kW (x2),,165 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,Dedicated,235,235,235,235,,,,AWD,9.6,170,3,22,456,328,292,95,5
13548,41,1,239,27,AMG EQS 4MATIC+,2024,79,85,82,,,,Auto,e-motor,310 kW (x2),,310 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,305,305,305,305,,,,AWD,9.6,200,4,29,489,396,282,111,5
13584,45,9,239,27,AMG GLA/GLB 35 4MATIC,2024,,,,,,23-24,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13375,45,9,239,29,AMG GLE 53 4MATIC+,2024,,,,,,20,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13376,45,9,239,29,AMG GLE 63 S 4MATIC+,2024,,,,,,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13413,45,9,239,29,AMG GLS 63 4MATIC+,2024,,,,14,18,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13515,45,9,239,27,AMG GT 43/53 4MATIC+,2024,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13516,45,9,239,27,C 300,2024,,,,25,36,30,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
13585,45,9,239,27,C 300 4MATIC,2024,,,,23,33,27,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13586,45,9,239,27,CLA 250,2024,,,,22,36,30,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13587,45,9,239,27,CLA 250 4MATIC,2024,,,,25,35,28,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13549,41,1,239,27,EQE 350+,2024,98,94,96,,,,Auto,e-motor,215 kW (x2),,215 kW electric motor,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,298,298,298,298,,,,RWD,9.6,170,3,22,456,330,290,95,5
13550,41,1,239,27,EQE 350 4MATIC,2024,86,96,90,,,,Auto,e-motor,72 and 144 kW (x2),,72 and 144 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,280,280,280,280,,,,AWD,9.6,170,3,22,456,330,290,95,5
13551,41,1,239,27,EQE 500 4MATIC,2024,98,94,96,,,,Auto,e-motor,100 and 200 kW,,100 and 200 kW electric motors,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,298,298,298,298,,,,AWD,9.6,170,3,22,456,328,271,88,5
13553,41,1,239,27,EQS 450+,2024,95,98,96,,,,Auto,e-motor,265 kW,,"265 kW electric motor
",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,352,352,352,352,,,,RWD,9.6,200,3,27,489,396,282,111,5
13552,41,1,239,27,EQS 450 4MATIC,2024,93,98,95,,,,Auto,e-motor,135 kW (x2),,135 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,345,345,345,345,,,,AWD,9.6,200,3,27,489,396,272,107,5
13554,41,1,239,27,EQS 580 4MATIC,2024,95,98,96,,,,Auto,e-motor,265 kW (x2),,265 kW electric motors (x2),Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,345,345,345,345,,,,AWD,9.6,200,3,27,489,396,272,107,5
13555,41,1,239,29,EQS 680 4MATIC Maybach (SUV),2024,75,77,76,,,,Auto,e-motor,310 kW (x2),,"310 kW electric motors (x2)
",Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,Dedicated,280,280,280,280,,,,AWD,9.6,200,3,27,489,396,282,111,5
13588,45,9,239,29,GLA/GLB 250,2024,,,,,,28,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,FWD,,,,,,,,,
13589,45,9,239,29,GLA/GLB 250 4MATIC,2024,,,,,,28,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13517,45,9,239,29,GLC 300,2024,,,,24,33,27,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
13518,45,9,239,29,GLC 300 4MATIC/coupe,2024,,,,,,26-27,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Includes standard and Coupe models,AWD,,,,,,,,,
13377,45,9,239,29,GLE 350,2024,,,,21,28,24,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
13378,45,9,239,29,GLE 350 4MATIC,2024,,,,20,27,23,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13379,45,9,239,29,GLE 450 4MATIC,2024,,,,19,26,22,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13415,45,9,239,29,GLE 580 4MATIC,2024,,,,15,20,17,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13414,45,9,239,29,GLS 450 4MATIC,2024,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13416,45,9,239,29,GLS 580 4MATIC,2024,,,,14,20,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13519,45,9,239,29,GLS 600 4MATIC Maybach,2024,,,,14,19,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,AWD,,,,,,,,,
13520,45,9,239,27,S 580 4MATIC,2024,,,,,,21,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Includes standard and Maybach models,AWD,,,,,,,,,
13458,41,,425,27,Cooper SE Hardtop 2 door,2024,119,100,110,,,,Auto,e-motor,135 kW,,135 kW electric motor,Mini,,Sedan/Wagon,ELEC,Electric,,114,114,114,114,,,,FWD,7.4,,4,28,128,349,93,32,4
13607,57,9,263,29,Outlander PHEV,2024,,,64,25,27,26,Auto,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,38,38,38,38,420,Blended,,AWD,3.7,22,3,8,33,350,56,19,7
13459,41,1,217,27,LEAF,2024,123,99,111,,,,Auto,e-motor,110 kW,,110 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,149,149,149,149,,,,FWD,6.6,70,4,22,189,350,115,40,5
13460,41,1,217,27,LEAF SV,2024,121,98,109,,,,Auto,e-motor,160 kW,,160 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,212,212,212,212,,,,FWD,6.6,70,4,22,189,350,173,60,5
13461,41,1,462,27,Polestar 2 Dual Motor,2024,,,102-106,,,,Auto,e-motor,110 and 200 kW,,110 and 200 kW electric motors,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,266-276,266,276,271,,,"Includes models with 19"" and 20"" wheels",AWD,11,150,3,30,328,397,196,77,5
13462,41,1,462,27,Polestar 2 Dual Motor Performance Pack,2024,100,90,95,,,,Auto,e-motor,135 and 200 kW,,135 and 200 kW electric motors,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,247,247,247,247,,,,AWD,11,150,3,30,328,397,196,77,5
13463,41,1,462,27,Polestar 2 Single Motor,2024,,,111-115,,,,Auto,e-motor,220 kW,,220 kW electric motor,Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,307-320,307,320,313.5,,,"Includes models with 19"" and 20"" wheels",RWD,11,150,3,30,328,404,202,81,5
13557,41,1,391,27,Taycan 4S Perf Battery/Plus,2024,,,80-82,,,,Auto,e-motor,150 kW and 234 or 254 kW,,150 kW and 234 or 254 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,206-235,206,235,220.5,,,Includes Performance Battery and Performance Battery Plus models,AWD,11,270,2,23,442,850,129,109,4
13560,41,1,391,27,Taycan Cross Turismo,2024,,,75-80,,,,Auto,e-motor,234 kW and/or 235 kW,,234 kW and/or 235 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,222-235,222,235,228.5,,,"Includes 4, Turbo, and Turbo S models",AWD,11,270,2,23,442,850,129,109,4
13556,41,1,391,27,Taycan GTS Sport Turismo,2024,,,80-83,,,,Auto,e-motor,234 or 254 kW,,234 or 254 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,233-246,233,246,239.5,,,Includes Sport Turismo model,AWD,11,270,2,23,442,850,129,109,4
13559,41,1,391,27,Taycan Perf Battery/Plus,2024,,,82--83,,,,Auto,e-motor,280 kW,,280 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,208-242,208,242,225,,,Includes Performance Battery and Performance Battery Plus models,RWD,11,270,2,23,442,850,129,109,4
13558,41,1,391,27,Taycan Turbo/Turbo S,2024,,,75-81,,,,Auto,e-motor,235 or 254 kW,,235 or 254 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,222-238,222,238,230,,,,AWD,11,270,2,23,442,850,129,109,4
13418,45,9,349,25,1500 4X2,2024,,,,18,23,20,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,RWD,,,,,,,,,
